1	23 Aug 16	13:51:48	1	0	0	0	0	0	0	12	21	29	15	17	29	19	14	13	18	12	12	11	16	10	22	13	14	13	14	12	0	24	18	25	22	14	14	13	33	25	13
2	23 Aug 16	13:52:48	1	0	0	0	0	0	0	5	12	13	0	0	6	2	2	4	5	14	3	12	4	9	0	3	3	5	12	4	0	0	15	6	5	0	11	6	15	4	3
3	23 Aug 16	13:53:48	1	0	0	0	0	0	0	2	8	12	5	5	2	5	2	2	0	4	6	15	0	0	0	6	0	5	3	5	0	0	15	9	12	0	6	0	5	0	0
4	23 Aug 16	13:54:48	1	0	0	0	0	0	0	10	7	12	6	3	0	5	0	0	2	3	10	9	0	2	14	9	6	0	8	3	0	0	3	6	9	2	0	0	2	0	0
5	23 Aug 16	13:55:48	1	0	0	0	0	0	0	5	11	26	14	0	7	3	0	0	0	0	5	8	0	0	3	11	2	0	2	0	0	0	9	0	2	0	0	13	0	0	0
6	23 Aug 16	13:56:48	1	0	0	0	0	0	0	0	16	5	3	3	9	6	0	5	2	10	3	11	0	0	3	0	0	7	2	0	0	0	16	0	0	3	3	5	0	0	0
7	23 Aug 16	13:57:48	1	0	0	0	0	0	0	0	0	4	3	0	12	0	0	2	5	2	2	0	0	3	2	0	0	5	6	2	0	0	2	0	3	0	0	0	0	3	0
8	23 Aug 16	13:58:48	1	0	0	0	0	0	0	0	16	0	5	11	5	0	3	0	2	0	0	5	2	0	0	2	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0
9	23 Aug 16	13:59:48	1	0	0	0	0	0	0	0	18	9	13	2	0	0	8	6	0	2	5	2	0	0	0	21	0	3	3	0	0	0	0	0	11	0	3	3	0	2	0
10	23 Aug 16	14:00:48	1	0	0	0	0	0	0	0	13	30	3	2	0	0	5	5	7	0	0	0	4	3	0	0	0	0	9	2	0	2	0	0	5	0	6	0	0	0	0
11	23 Aug 16	14:01:48	1	0	0	0	0	0	0	0	9	26	0	5	0	2	0	5	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	2	2	0	0	0
12	23 Aug 16	14:02:48	1	0	0	0	0	0	0	0	2	13	0	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	9	2	2	9	0	0	0
13	23 Aug 16	14:03:48	1	0	0	0	0	0	0	0	0	9	4	7	3	3	3	2	0	0	2	7	0	0	0	0	0	0	2	2	0	0	0	0	7	0	0	9	0	0	0
14	23 Aug 16	14:04:48	1	0	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	3	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	5	6	0	0	0
15	23 Aug 16	14:05:48	1	0	0	0	0	0	0	0	0	36	3	2	3	4	5	0	0	0	2	0	3	0	0	0	0	0	2	0	0	0	0	0	6	0	2	0	0	0	0
16	23 Aug 16	14:06:48	1	0	0	0	0	0	0	0	0	17	2	5	0	2	7	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	9	0	0	0
